Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,1230.0,1270.0,1195.0,1250.0,1250.0,21630200
2021-12-02,1250.0,1290.0,1250.0,1275.0,1275.0,12583700
2021-12-03,1270.0,1320.0,1190.0,1300.0,1300.0,34529100
2021-12-06,1300.0,1370.0,1280.0,1350.0,1350.0,37071100
2021-12-07,1350.0,1430.0,1260.0,1260.0,1260.0,52001400
2021-12-08,1250.0,1260.0,1175.0,1175.0,1175.0,10920800
2021-12-09,1170.0,1175.0,1095.0,1145.0,1145.0,25204700
2021-12-10,1150.0,1150.0,1065.0,1065.0,1065.0,13186000
2021-12-13,1050.0,1065.0,995.0,995.0,995.0,14896500
2021-12-14,985.0,1020.0,950.0,1020.0,1020.0,10321400
2021-12-15,1030.0,1055.0,1000.0,1050.0,1050.0,12434100
2021-12-16,1050.0,1055.0,1000.0,1030.0,1030.0,11939900
2021-12-17,1030.0,1030.0,975.0,995.0,995.0,5171800
2021-12-20,995.0,995.0,955.0,980.0,980.0,12284900
2021-12-21,980.0,1020.0,965.0,1015.0,1015.0,19561800
2021-12-22,1015.0,1065.0,1000.0,1065.0,1065.0,44666900
2021-12-23,1085.0,1085.0,995.0,1030.0,1030.0,21135800
2021-12-24,1025.0,1040.0,1000.0,1025.0,1025.0,10357400
2021-12-27,1025.0,1035.0,995.0,1005.0,1005.0,15657700
2021-12-28,1000.0,1050.0,1000.0,1045.0,1045.0,17853100
2021-12-29,1050.0,1055.0,1010.0,1050.0,1050.0,20913100
2021-12-30,1050.0,1100.0,1040.0,1095.0,1095.0,36476300
2022-01-03,1100.0,1150.0,1075.0,1145.0,1145.0,64497900
2022-01-04,1150.0,1150.0,1065.0,1110.0,1110.0,33672100
2022-01-05,1115.0,1175.0,1090.0,1160.0,1160.0,54416000
2022-01-06,1160.0,1160.0,1080.0,1080.0,1080.0,18661900
2022-01-07,1065.0,1120.0,1010.0,1105.0,1105.0,38324500
