Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,78.93408966064453,88.33100128173828,77.05470275878906,81.75316619873047,81.75316619873047,909294238
2021-01-05,81.75316619873047,84.57223510742188,79.873779296875,81.75316619873047,81.75316619873047,352288263
2021-01-06,82.69285583496094,83.6325454711914,77.99440002441406,77.99440002441406,77.99440002441406,243012617
2021-01-07,78.93408966064453,82.69285583496094,77.99440002441406,80.81346893310547,80.81346893310547,250640546
2021-01-08,80.81346893310547,83.6325454711914,80.81346893310547,81.75316619873047,81.75316619873047,394592358
2021-01-11,84.57223510742188,84.57223510742188,78.93408966064453,79.873779296875,79.873779296875,204383558
2021-01-12,79.873779296875,82.69285583496094,78.93408966064453,78.93408966064453,78.93408966064453,172481493
2021-01-13,78.93408966064453,103.3660659790039,78.93408966064453,100.5469970703125,100.5469970703125,3361551717
2021-01-14,102.42637634277344,104.3057632446289,93.96915435791016,93.96915435791016,93.96915435791016,3100210851
2021-01-15,92.08976745605469,95.8485336303711,87.39131164550781,91.15007781982422,91.15007781982422,1366883333
2021-01-18,92.08976745605469,100.5469970703125,88.33100128173828,92.08976745605469,92.08976745605469,2716191324
2021-01-19,93.96915435791016,94.90884399414062,86.45162200927734,86.45162200927734,86.45162200927734,646735312
2021-01-20,83.6325454711914,86.45162200927734,80.81346893310547,83.6325454711914,83.6325454711914,393080160
2021-01-21,83.6325454711914,88.33100128173828,82.69285583496094,83.6325454711914,83.6325454711914,334586071
2021-01-22,84.57223510742188,85.51193237304688,77.99440002441406,77.99440002441406,77.99440002441406,505030833
2021-01-25,77.99440002441406,77.99440002441406,73.29593658447266,73.29593658447266,73.29593658447266,278729444
2021-01-26,68.59748077392578,78.93408966064453,68.59748077392578,73.29593658447266,73.29593658447266,242745402
2021-01-27,73.29593658447266,77.05470275878906,72.35624694824219,75.17532348632812,75.17532348632812,203386422
2021-01-28,75.17532348632812,77.99440002441406,72.35624694824219,74.23563385009766,74.23563385009766,269992215
2021-01-29,74.23563385009766,79.873779296875,72.35624694824219,79.873779296875,79.873779296875,355502297
2021-02-01,79.873779296875,84.57223510742188,76.1150131225586,79.873779296875,79.873779296875,177422264
2021-02-02,79.873779296875,84.57223510742188,77.99440002441406,78.93408966064453,78.93408966064453,250937877
2021-02-03,80.81346893310547,82.69285583496094,76.1150131225586,78.93408966064453,78.93408966064453,235385859
2021-02-04,78.93408966064453,79.873779296875,76.1150131225586,77.05470275878906,77.05470275878906,77628984
2021-02-05,76.1150131225586,81.75316619873047,76.1150131225586,81.75316619873047,81.75316619873047,157469439
2021-02-08,81.75316619873047,83.6325454711914,79.873779296875,79.873779296875,79.873779296875,106433330
2021-02-09,81.75316619873047,85.51193237304688,77.99440002441406,78.93408966064453,78.93408966064453,352440654
2021-02-10,80.81346893310547,80.81346893310547,75.17532348632812,77.05470275878906,77.05470275878906,233119796
2021-02-11,77.99440002441406,79.873779296875,77.05470275878906,78.93408966064453,78.93408966064453,69373296
2021-02-15,79.873779296875,80.81346893310547,77.99440002441406,77.99440002441406,77.99440002441406,71035225
2021-02-16,84.57223510742188,84.57223510742188,77.99440002441406,78.93408966064453,78.93408966064453,81744164
2021-02-17,77.99440002441406,79.873779296875,77.05470275878906,77.99440002441406,77.99440002441406,98008438
2021-02-18,77.99440002441406,81.75316619873047,77.05470275878906,80.81346893310547,80.81346893310547,151912297
2021-02-19,81.75316619873047,82.69285583496094,78.93408966064453,80.81346893310547,80.81346893310547,108511885
2021-02-22,78.93408966064453,82.69285583496094,78.93408966064453,81.75316619873047,81.75316619873047,130529322
2021-02-23,82.69285583496094,82.69285583496094,79.873779296875,80.81346893310547,80.81346893310547,77296003
2021-02-24,80.81346893310547,81.75316619873047,77.99440002441406,78.93408966064453,78.93408966064453,105170895
2021-02-25,78.93408966064453,79.873779296875,77.99440002441406,79.873779296875,79.873779296875,57786303
2021-02-26,78.93408966064453,78.93408966064453,76.1150131225586,77.05470275878906,77.05470275878906,104818013
2021-03-01,77.99440002441406,78.93408966064453,76.1150131225586,77.99440002441406,77.99440002441406,72254880
2021-03-02,77.99440002441406,78.93408966064453,76.1150131225586,77.05470275878906,77.05470275878906,75804875
2021-03-03,77.05470275878906,77.99440002441406,76.1150131225586,77.05470275878906,77.05470275878906,50636829
2021-03-04,77.05470275878906,77.99440002441406,76.1150131225586,77.05470275878906,77.05470275878906,74518921
2021-03-05,77.05470275878906,77.05470275878906,75.17532348632812,76.1150131225586,76.1150131225586,62299805
2021-03-08,76.1150131225586,77.99440002441406,75.17532348632812,76.1150131225586,76.1150131225586,65232682
2021-03-09,76.1150131225586,77.99440002441406,76.1150131225586,77.05470275878906,77.05470275878906,49840717
2021-03-10,77.05470275878906,77.99440002441406,76.1150131225586,77.05470275878906,77.05470275878906,52216390
2021-03-12,77.99440002441406,78.93408966064453,76.1150131225586,77.99440002441406,77.99440002441406,106109181
2021-03-15,77.99440002441406,81.75316619873047,77.99440002441406,80.81346893310547,80.81346893310547,88802757
2021-03-16,80.81346893310547,81.75316619873047,77.99440002441406,78.93408966064453,78.93408966064453,44608148
2021-03-17,79.873779296875,80.81346893310547,78.93408966064453,79.873779296875,79.873779296875,116859730
2021-03-18,79.873779296875,81.75316619873047,77.05470275878906,77.99440002441406,77.99440002441406,178080033
2021-03-19,78.93408966064453,95.8485336303711,78.93408966064453,87.39131164550781,87.39131164550781,1873498835
2021-03-22,89.27069854736328,89.27069854736328,83.6325454711914,85.51193237304688,85.51193237304688,474924570
2021-03-23,86.45162200927734,89.27069854736328,82.69285583496094,83.6325454711914,83.6325454711914,503472024
2021-03-24,84.57223510742188,85.51193237304688,81.75316619873047,82.69285583496094,82.69285583496094,289971218
2021-03-25,83.6325454711914,91.15007781982422,82.69285583496094,89.27069854736328,89.27069854736328,720119713
2021-03-26,90.21038818359375,90.21038818359375,85.51193237304688,87.39131164550781,87.39131164550781,802686275
2021-03-29,91.0,93.0,81.0,81.0,81.0,215494500
2021-03-30,77.0,79.0,76.0,76.0,76.0,551250000
2021-03-31,76.0,79.0,72.0,74.0,74.0,254327700
2021-04-01,74.0,79.0,73.0,74.0,74.0,498049600
2021-04-05,75.0,75.0,70.0,72.0,72.0,493452500
2021-04-06,73.0,76.0,69.0,74.0,74.0,837551100
2021-04-07,75.0,76.0,73.0,74.0,74.0,328465500
