Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,208.0,210.0,204.0,204.0,204.0,7604700
2021-12-02,200.0,212.0,200.0,206.0,206.0,5572700
2021-12-03,208.0,210.0,206.0,206.0,206.0,2189100
2021-12-06,206.0,208.0,202.0,206.0,206.0,2525600
2021-12-07,206.0,206.0,202.0,204.0,204.0,8462900
2021-12-08,204.0,206.0,202.0,204.0,204.0,3416200
2021-12-09,204.0,210.0,204.0,206.0,206.0,3370900
2021-12-10,210.0,210.0,204.0,204.0,204.0,3873000
2021-12-13,204.0,212.0,202.0,208.0,208.0,4499700
2021-12-14,210.0,212.0,204.0,204.0,204.0,2510000
2021-12-15,204.0,208.0,204.0,208.0,208.0,2794400
2021-12-16,208.0,210.0,204.0,204.0,204.0,4667600
2021-12-17,204.0,206.0,202.0,206.0,206.0,1895500
2021-12-20,206.0,208.0,202.0,204.0,204.0,3234000
2021-12-21,204.0,206.0,202.0,202.0,202.0,3613400
2021-12-22,202.0,204.0,200.0,202.0,202.0,5526900
2021-12-23,202.0,204.0,199.0,199.0,199.0,4770400
2021-12-24,200.0,202.0,197.0,198.0,198.0,5176500
2021-12-27,198.0,202.0,197.0,202.0,202.0,2042700
2021-12-28,202.0,206.0,189.0,196.0,196.0,12235100
2021-12-29,196.0,199.0,190.0,192.0,192.0,18572100
2021-12-30,192.0,196.0,191.0,192.0,192.0,6518800
2022-01-03,192.0,194.0,192.0,194.0,194.0,3497600
2022-01-04,196.0,197.0,193.0,195.0,195.0,3636300
2022-01-05,196.0,202.0,193.0,194.0,194.0,13382400
2022-01-06,193.0,197.0,187.0,188.0,188.0,16921400
2022-01-07,191.0,192.0,187.0,190.0,190.0,6500600
