Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,5200.0,5200.0,5200.0,5200.0,4778.943359375,2700
2021-01-05,5200.0,5200.0,5100.0,5100.0,4687.04052734375,900
2021-01-06,5100.0,5100.0,5100.0,5100.0,4687.04052734375,300
2021-01-08,5100.0,5100.0,4750.0,4750.0,4365.380859375,2200
2021-01-11,4760.0,4780.0,4760.0,4780.0,4392.95166015625,300
2021-01-12,4880.0,4980.0,4880.0,4980.0,4576.75732421875,300
2021-01-13,5000.0,5000.0,5000.0,5000.0,4595.1376953125,400
2021-01-14,5000.0,5050.0,4980.0,5000.0,4595.1376953125,600
2021-01-15,4950.0,4950.0,4950.0,4950.0,4549.1865234375,200
2021-01-18,4950.0,5000.0,4950.0,5000.0,4595.1376953125,4800
2021-01-19,5000.0,5175.0,5000.0,5000.0,4595.1376953125,1000
2021-01-20,5000.0,5000.0,5000.0,5000.0,4595.1376953125,100
2021-01-21,5200.0,5300.0,5200.0,5200.0,4778.943359375,14300
2021-01-22,5000.0,5000.0,4900.0,4900.0,4503.23486328125,2400
2021-01-25,4900.0,4900.0,4880.0,4900.0,4503.23486328125,2200
2021-01-26,4900.0,4900.0,4800.0,4800.0,4411.33251953125,8300
2021-01-27,4850.0,4850.0,4740.0,4850.0,4457.28369140625,1000
2021-01-28,4950.0,5200.0,4800.0,4800.0,4411.33251953125,2500
2021-01-29,4800.0,4800.0,4800.0,4800.0,4411.33251953125,0
2021-02-01,4750.0,4800.0,4750.0,4750.0,4365.380859375,4400
2021-02-02,4750.0,5000.0,4750.0,5000.0,4595.1376953125,400
2021-02-03,5000.0,5000.0,5000.0,5000.0,4595.1376953125,1000
2021-02-04,4900.0,4900.0,4900.0,4900.0,4503.23486328125,500
2021-02-05,4900.0,4900.0,4900.0,4900.0,4503.23486328125,400
2021-02-08,4950.0,4950.0,4950.0,4950.0,4549.1865234375,600
2021-02-09,4950.0,4950.0,4950.0,4950.0,4549.1865234375,0
2021-02-11,4850.0,4850.0,4850.0,4850.0,4457.28369140625,1500
2021-02-15,4850.0,4850.0,4840.0,4840.0,4448.09326171875,6800
2021-02-16,4840.0,4850.0,4840.0,4840.0,4448.09326171875,3300
2021-02-17,4840.0,4840.0,4840.0,4840.0,4448.09326171875,0
2021-02-18,4830.0,4840.0,4800.0,4800.0,4411.33251953125,700
2021-02-19,4800.0,4800.0,4800.0,4800.0,4411.33251953125,100
2021-02-22,4800.0,4800.0,4700.0,4800.0,4411.33251953125,2700
2021-02-24,4800.0,4800.0,4750.0,4750.0,4365.380859375,1200
2021-02-25,4750.0,4900.0,4750.0,4900.0,4503.23486328125,1500
2021-02-26,4800.0,4800.0,4710.0,4710.0,4328.61962890625,800
2021-03-01,4710.0,4730.0,4710.0,4730.0,4347.00048828125,1000
2021-03-02,4730.0,4830.0,4730.0,4830.0,4438.90283203125,1400
2021-03-03,4830.0,4830.0,4800.0,4800.0,4411.33251953125,1400
2021-03-04,4750.0,4750.0,4750.0,4750.0,4365.380859375,1300
2021-03-05,4800.0,4800.0,4800.0,4800.0,4411.33251953125,200
2021-03-10,4800.0,4800.0,4700.0,4700.0,4319.4296875,1300
2021-03-12,4820.0,4850.0,4820.0,4850.0,4457.28369140625,300
2021-03-15,4900.0,4900.0,4870.0,4870.0,4475.66455078125,200
2021-03-16,4800.0,4800.0,4800.0,4800.0,4411.33251953125,300
2021-03-18,4850.0,4850.0,4850.0,4850.0,4457.28369140625,200
2021-03-19,4850.0,4850.0,4850.0,4850.0,4457.28369140625,100
2021-03-22,4820.0,4850.0,4820.0,4850.0,4457.28369140625,500
2021-03-25,5200.0,5200.0,4710.0,4710.0,4328.61962890625,2200
2021-03-26,4710.0,4710.0,4710.0,4710.0,4328.61962890625,0
2021-03-29,4710.0,4710.0,4710.0,4710.0,4328.61962890625,200
2021-03-31,4700.0,4700.0,4700.0,4700.0,4319.4296875,100
2021-04-01,4700.0,4800.0,4700.0,4800.0,4411.33251953125,400
2021-04-05,4800.0,4800.0,4610.0,4700.0,4319.4296875,400
2021-04-06,4650.0,4650.0,4650.0,4650.0,4273.47802734375,100
2021-04-07,4650.0,4650.0,4650.0,4650.0,4273.47802734375,200
2021-04-08,4550.0,4550.0,4550.0,4550.0,4181.5751953125,100
2021-04-09,4550.0,4550.0,4550.0,4550.0,4181.5751953125,0
2021-04-20,4570.0,4800.0,4570.0,4800.0,4411.33251953125,600
2021-04-21,4700.0,5950.0,4700.0,5700.0,5238.45703125,800
2021-04-22,5325.0,5325.0,5325.0,5325.0,4893.82177734375,100
2021-04-23,5200.0,5200.0,5200.0,5200.0,4778.943359375,200
2021-04-26,5200.0,5200.0,5200.0,5200.0,4778.943359375,0
2021-04-28,5100.0,5100.0,4840.0,4840.0,4448.09326171875,3100
2021-04-29,4840.0,4840.0,4840.0,4840.0,4448.09326171875,300
2021-04-30,4840.0,4840.0,4840.0,4840.0,4448.09326171875,100
2021-05-04,4750.0,4800.0,4750.0,4800.0,4411.33251953125,500
2021-05-05,4800.0,4800.0,4800.0,4800.0,4411.33251953125,400
2021-05-07,4750.0,4750.0,4750.0,4750.0,4365.380859375,100
2021-05-10,4850.0,4900.0,4850.0,4900.0,4503.23486328125,200
2021-05-17,4990.0,4990.0,4990.0,4990.0,4585.94775390625,100
2021-05-18,4990.0,4990.0,4990.0,4990.0,4585.94775390625,0
2021-05-19,4980.0,4980.0,4980.0,4980.0,4576.75732421875,100
2021-05-20,4980.0,4980.0,4980.0,4980.0,4576.75732421875,0
2021-05-21,4980.0,4980.0,4980.0,4980.0,4576.75732421875,2800
2021-05-24,4980.0,4980.0,4960.0,4980.0,4576.75732421875,500
2021-05-28,4980.0,4980.0,4980.0,4980.0,4576.75732421875,300
